--------- beginning of main
09-04 19:51:15.852 I/RyzeBridge(20280): SCRIPT connect;write 3403010005;until 3403 4000;status
09-04 19:51:15.852 I/RyzeBridge(20280): STATE already connected
09-04 20:48:01.660 I/RyzeBridge(20280): RX 33F2 f70307ea090414044f
09-04 20:48:01.974 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:02.918 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:03.862 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:04.808 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:05.754 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:07.958 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:07.959 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:09.219 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:09.853 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:10.793 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:11.740 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:12.683 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:13.630 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:14.890 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:15.834 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:16.779 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:17.723 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:18.669 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:19.929 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:20.873 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:22.449 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:22.762 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:24.340 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:48:24.653 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:48:25.914 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:48:26.859 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:48:27.805 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:48:28.751 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:29.693 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:30.642 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:32.216 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:33.162 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:33.789 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:35.049 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:35.678 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:36.624 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:38.200 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:38.829 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:39.775 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:40.720 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:41.665 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:43.241 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:43.870 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:45.131 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:45.759 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:46.706 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:48.597 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:48.908 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:48:50.485 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:48:50.798 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:48:51.745 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:48:52.690 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:53.635 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:48:54.894 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:48:55.840 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:48:56.784 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:48:57.729 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:48:58.674 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:48:59.935 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:49:00.882 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:49:01.825 I/RyzeBridge(20280): RX 33F2 e5110057
09-04 20:49:02.770 I/RyzeBridge(20280): RX 33F2 e5110057
09-04 20:49:04.030 I/RyzeBridge(20280): RX 33F2 e5110057
09-04 20:49:04.660 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:49:05.921 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:49:06.864 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:49:07.810 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:49:08.755 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:49:09.700 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:49:10.644 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:49:11.906 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:49:12.849 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:49:13.796 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:49:14.741 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:49:15.686 I/RyzeBridge(20280): RX 33F2 e5110053
09-04 20:49:16.630 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:49:17.891 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:49:19.150 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:49:19.780 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:20.728 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:21.672 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:22.931 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:23.876 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:25.136 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:25.765 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:26.709 I/RyzeBridge(20280): RX 33F2 e511004b
09-04 20:49:27.656 I/RyzeBridge(20280): RX 33F2 e511004b
09-04 20:49:28.915 I/RyzeBridge(20280): RX 33F2 e511004b
09-04 20:49:30.177 I/RyzeBridge(20280): RX 33F2 e511004b
09-04 20:49:30.805 I/RyzeBridge(20280): RX 33F2 e511004b
09-04 20:49:31.749 I/RyzeBridge(20280): RX 33F2 e511004b
09-04 20:49:32.694 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:33.642 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:34.902 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:35.846 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:37.105 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:37.733 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:38.681 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:39.626 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:40.887 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:49:41.832 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:49:43.093 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:49:44.037 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:49:44.665 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:49:45.927 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:49:46.873 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:49:47.817 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:49:48.762 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:49:50.337 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:49:50.649 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:49:51.911 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:49:52.857 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:49:54.118 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:49:54.745 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:49:55.690 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:49:56.635 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:49:57.897 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:49:58.843 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:50:00.104 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:50:00.732 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:50:01.677 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:50:01.678 I/RyzeBridge(20280): RX 33F2 3411
09-04 20:50:58.693 I/RyzeBridge(20280): RX 33F2 34000060
09-04 20:50:59.639 I/RyzeBridge(20280): RX 33F2 e5110000
09-04 20:51:00.900 I/RyzeBridge(20280): RX 33F2 e5110000
09-04 20:51:02.159 I/RyzeBridge(20280): RX 33F2 e5110000
09-04 20:51:02.786 I/RyzeBridge(20280): RX 33F2 e5110000
09-04 20:51:03.732 I/RyzeBridge(20280): RX 33F2 e5110000
09-04 20:51:04.994 I/RyzeBridge(20280): RX 33F2 e5110000
09-04 20:51:05.622 I/RyzeBridge(20280): RX 33F2 e5110000
09-04 20:51:06.882 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:07.830 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:08.775 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:09.720 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:10.665 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:11.924 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:13.185 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:13.815 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:14.759 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:15.703 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:16.652 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:17.910 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:18.855 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:19.804 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:20.745 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:21.688 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:22.636 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:23.895 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:24.841 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:25.786 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:26.730 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:27.674 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:29.250 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:29.879 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:30.825 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:31.770 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:32.715 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:33.660 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:35.550 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:35.863 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:36.810 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:37.755 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:38.701 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:39.645 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:40.905 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:41.851 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:42.794 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:43.740 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:51:44.686 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:45.630 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:47.205 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:47.835 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:48.780 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:51:49.726 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:51:50.669 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:51:51.930 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:51:52.874 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:51:53.821 I/RyzeBridge(20280): RX 33F2 e5110051
09-04 20:51:54.766 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:55.711 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:56.655 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:57.916 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:58.861 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:51:59.805 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:01.067 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:01.696 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:02.956 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:03.901 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:04.846 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:05.790 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:06.737 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:07.681 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:08.626 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:11.462 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:11.462 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:52:12.407 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:52:12.719 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:52:13.666 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:52:14.925 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:52:15.870 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:52:17.447 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:52:17.761 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:52:18.706 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:19.652 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:21.227 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:22.486 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:22.800 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:23.748 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:25.637 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:25.952 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:26.896 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:28.157 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:29.418 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:30.362 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:52:30.678 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:52:32.882 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:52:32.882 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:52:33.826 I/RyzeBridge(20280): RX 33F2 e511004f
09-04 20:52:34.771 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:35.717 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:36.661 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:37.922 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:38.867 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:40.129 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:41.072 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:41.701 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:43.907 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:44.220 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:44.853 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:45.796 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:46.741 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:47.686 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:48.631 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:50.522 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:51.152 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:51.780 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:53.359 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:53.671 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:55.563 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:56.192 I/RyzeBridge(20280): RX 33F2 e511004d
09-04 20:52:57.768 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:52:57.769 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:52:59.029 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:53:00.288 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:53:01.862 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:53:01.865 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:53:02.808 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:53:05.325 I/RyzeBridge(20280): RX 33F2 a24d
09-04 20:53:05.325 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:53:05.326 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:53:05.642 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:53:06.903 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:53:08.167 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:53:08.791 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:53:09.737 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:53:11.007 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:53:11.008 I/RyzeBridge(20280): CONNPARAMS interval=27 latency=0 timeout=500 status=0
09-04 20:53:11.648 I/RyzeBridge(20280): RX 33F2 e511004e
09-04 20:53:12.627 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:53:13.638 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:53:13.955 I/RyzeBridge(20280): CONNPARAMS interval=252 latency=0 timeout=500 status=0
09-04 20:53:14.899 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:53:15.846 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:53:16.791 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:53:17.736 I/RyzeBridge(20280): RX 33F2 e5110050
09-04 20:53:18.680 I/RyzeBridge(20280): RX 33F2 e5110055
09-04 20:53:19.629 I/RyzeBridge(20280): RX 33F2 e5110055
09-04 20:53:20.888 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:53:21.833 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:53:22.777 I/RyzeBridge(20280): RX 33F2 e5110058
09-04 20:53:23.722 I/RyzeBridge(20280): RX 33F2 e5110058
09-04 20:53:24.665 I/RyzeBridge(20280): RX 33F2 e5110059
09-04 20:53:26.873 I/RyzeBridge(20280): RX 33F2 e5110059
09-04 20:53:26.874 I/RyzeBridge(20280): RX 33F2 e511005a
09-04 20:53:27.817 I/RyzeBridge(20280): RX 33F2 e511005a
09-04 20:53:28.762 I/RyzeBridge(20280): RX 33F2 e5110059
09-04 20:53:29.706 I/RyzeBridge(20280): RX 33F2 e5110059
09-04 20:53:30.651 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:53:31.913 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:53:32.859 I/RyzeBridge(20280): RX 33F2 e5110053
09-04 20:53:33.802 I/RyzeBridge(20280): RX 33F2 e5110053
09-04 20:53:34.748 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:53:35.691 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:53:36.636 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:53:37.898 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:53:38.841 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:53:39.787 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:53:40.732 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:53:41.677 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:53:42.937 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:53:43.883 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:53:44.828 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:53:45.774 I/RyzeBridge(20280): RX 33F2 e5110052
09-04 20:53:46.717 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:53:47.664 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:53:48.924 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:53:49.868 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:53:50.812 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:53:52.074 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:53:52.701 I/RyzeBridge(20280): RX 33F2 e5110058
09-04 20:53:53.648 I/RyzeBridge(20280): RX 33F2 e5110058
09-04 20:53:55.538 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:53:55.851 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:53:56.798 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:53:58.059 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:53:59.003 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:54:00.263 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:54:01.524 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:54:01.837 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:54:02.784 I/RyzeBridge(20280): RX 33F2 e5110056
09-04 20:54:03.729 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:54:04.673 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:54:05.934 I/RyzeBridge(20280): RX 33F2 e5110054
09-04 20:54:06.878 I/RyzeBridge(20280): RX 33F2 e5110055
09-04 20:54:08.139 I/RyzeBridge(20280): RX 33F2 e5110057
09-04 20:54:08.768 I/RyzeBridge(20280): RX 33F2 e5110055
09-04 20:54:09.714 I/RyzeBridge(20280): RX 33F2 f70407ea09041436693a4b
09-04 20:54:09.714 I/RyzeBridge(20280): RX 33F2 e5110055
09-04 20:54:10.658 I/RyzeBridge(20280): RX 33F2 e5110057
09-04 20:54:11.917 I/RyzeBridge(20280): RX 33F2 e511005a
09-04 20:54:12.863 I/RyzeBridge(20280): RX 33F2 e511005d
09-04 20:54:13.809 I/RyzeBridge(20280): RX 33F2 e511005b
09-04 20:54:13.810 I/RyzeBridge(20280): RX 33F2 b107ea09041400ff000000000009360200ff
09-04 20:54:13.810 I/RyzeBridge(20280): RX 33F2 b107ea09041400ff000000000009360200ff
09-04 20:54:14.754 I/RyzeBridge(20280): RX 33F2 e511005a
09-04 20:54:14.754 I/RyzeBridge(20280): RX 33F2 b107ea090414010000000000000936020100
09-04 20:54:14.755 I/RyzeBridge(20280): RX 33F2 b107ea090414010000000000000936020100
09-04 20:54:15.700 I/RyzeBridge(20280): RX 33F2 e5110059
09-04 20:54:16.644 I/RyzeBridge(20280): RX 33F2 e5110059
09-04 20:54:17.903 I/RyzeBridge(20280): RX 33F2 e511005b
09-04 20:54:18.849 I/RyzeBridge(20280): RX 33F2 e511005c
09-04 20:54:19.793 I/RyzeBridge(20280): RX 33F2 e511005c
09-04 20:55:06.733 I/RyzeBridge(20280): RX 33F2 b107ea090414010a0000000000093702010a
09-04 20:55:06.734 I/RyzeBridge(20280): RX 33F2 b107ea090414010a0000000000093702010a
09-04 20:55:33.825 I/RyzeBridge(20280): RX 33F2 b107ea090414011500000000000937020115
09-04 20:55:33.826 I/RyzeBridge(20280): RX 33F2 b107ea090414011500000000000937020115
09-04 20:55:34.769 I/RyzeBridge(20280): RX 33F2 b107ea090414011600000000000937020116
09-04 20:55:34.770 I/RyzeBridge(20280): RX 33F2 b107ea090414011600000000000937020116
09-04 20:55:35.714 I/RyzeBridge(20280): RX 33F2 b107ea090414011700000000000937020117
09-04 20:55:35.715 I/RyzeBridge(20280): RX 33F2 b107ea090414011700000000000937020117
09-04 20:58:01.880 I/RyzeBridge(20280): RX 33F2 f70307ea0904140554
09-04 21:00:01.265 I/RyzeBridge(20280): RX 33F2 b107ea090414000000000000000000000000
09-04 21:00:01.266 I/RyzeBridge(20280): RX 33F2 b107ea090414000000000000000000000000
09-04 21:00:01.898 I/RyzeBridge(20280): RX 33F2 3411
09-04 21:00:58.917 I/RyzeBridge(20280): RX 33F2 34000061
09-04 21:03:05.864 I/RyzeBridge(20280): RX 33F2 a24d
09-04 21:03:08.394 I/RyzeBridge(20280): CONNPARAMS interval=27 latency=0 timeout=500 status=0
09-04 21:03:16.064 I/RyzeBridge(20280): CONNPARAMS interval=252 latency=0 timeout=500 status=0
09-04 21:07:08.864 I/RyzeBridge(20280): RX 33F2 b107ea090415000b0000000000070700000b
09-04 21:07:08.866 I/RyzeBridge(20280): RX 33F2 b107ea090415000b0000000000070700000b
09-04 21:08:01.783 I/RyzeBridge(20280): RX 33F2 f70307ea0904150058
09-04 21:10:02.119 I/RyzeBridge(20280): RX 33F2 3411
09-04 21:10:58.844 I/RyzeBridge(20280): RX 33F2 34000061
09-04 21:13:06.402 I/RyzeBridge(20280): RX 33F2 a24d
09-04 21:13:08.958 I/RyzeBridge(20280): CONNPARAMS interval=27 latency=0 timeout=500 status=0
09-04 21:13:16.597 I/RyzeBridge(20280): CONNPARAMS interval=252 latency=0 timeout=500 status=0
09-04 21:18:01.689 I/RyzeBridge(20280): RX 33F2 f70307ea0904150153
09-04 21:20:01.711 I/RyzeBridge(20280): RX 33F2 3411
09-04 21:20:59.037 I/RyzeBridge(20280): RX 33F2 3400005e
09-04 21:23:06.930 I/RyzeBridge(20280): RX 33F2 a24d
09-04 21:23:10.414 I/RyzeBridge(20280): CONNPARAMS interval=27 latency=0 timeout=500 status=0
09-04 21:23:17.131 I/RyzeBridge(20280): CONNPARAMS interval=252 latency=0 timeout=500 status=0
09-04 21:28:02.536 I/RyzeBridge(20280): RX 33F2 f70307ea090415024d
09-04 21:30:03.186 I/RyzeBridge(20280): RX 33F2 3411
09-04 21:30:17.984 I/RyzeBridge(20280): RX 33F2 a307ea0904151e11
